distortion,severity,variant,accuracy,nll,ece
pixelate,5,Duo_Joint_TS,0.32934001088142395,3.535223960876465,6.88059139251709
jpeg_compression,1,f_large,0.7411199808120728,1.2853176593780518,6.985217571258545
jpeg_compression,1,f_small,0.6586999893188477,1.4262830018997192,14.351692199707031
jpeg_compression,1,f_large_TS,0.7411199808120728,1.1693758964538574,7.748462200164795
jpeg_compression,1,f_small_TS,0.6586999893188477,1.4549587965011597,10.496100425720215
jpeg_compression,1,Duo_Joint_TS,0.7439000010490417,1.0412013530731201,9.805472373962402
jpeg_compression,2,f_large,0.717199981212616,1.3934001922607422,6.966649532318115
jpeg_compression,2,f_small,0.6238800287246704,1.6085206270217896,13.889416694641113
jpeg_compression,2,f_large_TS,0.717199981212616,1.2812491655349731,7.725697994232178
jpeg_compression,2,f_small_TS,0.6238800287246704,1.6350256204605103,10.16150951385498
jpeg_compression,2,Duo_Joint_TS,0.7215399742126465,1.1539850234985352,9.623088836669922
jpeg_compression,3,f_large,0.7003399729728699,1.4749257564544678,6.953659534454346
jpeg_compression,3,f_small,0.5933600068092346,1.7767208814620972,13.463191032409668
jpeg_compression,3,f_large_TS,0.7003399729728699,1.3659334182739258,7.70975923538208
jpeg_compression,3,f_small_TS,0.5933600068092346,1.8012434244155884,9.8526029586792
jpeg_compression,3,Duo_Joint_TS,0.7040799856185913,1.2430973052978516,9.45602035522461
jpeg_compression,4,f_large,0.645799994468689,1.7432856559753418,6.897079944610596
jpeg_compression,4,f_small,0.4816400110721588,2.4368398189544678,11.967137336730957
jpeg_compression,4,f_large_TS,0.645799994468689,1.6444226503372192,7.642202854156494
jpeg_compression,4,f_small_TS,0.4816400110721588,2.4476730823516846,8.769525527954102
jpeg_compression,4,Duo_Joint_TS,0.6479399800300598,1.5518990755081177,8.845050811767578
jpeg_compression,5,f_large,0.5680800080299377,2.1649186611175537,6.809054851531982
jpeg_compression,5,f_small,0.32631999254226685,3.5434212684631348,10.135363578796387
jpeg_compression,5,f_large_TS,0.5680800080299377,2.0843920707702637,7.537805557250977
jpeg_compression,5,f_small_TS,0.32631999254226685,3.489116668701172,7.448157787322998
jpeg_compression,5,Duo_Joint_TS,0.5670999884605408,2.047218084335327,8.010128021240234
